,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown,Daily_Return
41,2022-12-23,20000.0,20000.0,0.0,0,20000.0,0.0,0.0
42,2022-12-28,20000.0,20000.0,0.0,0,20000.0,0.0,0.0
43,2022-12-29,19758.160230636597,6003.509654045105,13754.650576591492,3023,20000.0,-1.2091988468170165,-1.2091988468170167
44,2022-12-30,19727.929538726807,6003.509654045105,13724.419884681702,3023,20000.0,-1.3603523063659666,-0.15300357703807999
45,2023-01-03,20090.68919277191,6003.509654045105,14087.179538726807,3023,20090.68919277191,0.0,1.8388125998371585
46,2023-01-04,20211.609077453613,6003.509654045105,14208.099423408508,3023,20211.609077453613,0.0,0.6018702669752463
47,2023-01-05,20151.149135112762,6003.509654045105,14147.639481067657,3023,20211.609077453613,-0.29913473048662365,-0.29913473048662764
48,2023-01-06,20241.839769363403,6003.509654045105,14238.330115318298,3023,20241.839769363403,0.0,0.4500519233050282
49,2023-01-09,20423.219596385956,6003.509654045105,14419.70994234085,3023,20423.219596385956,0.0,0.8960639402801451
50,2023-01-10,20755.75,6003.509654045105,14752.240345954895,3023,20755.75,0.0,1.6281977581678042
51,2023-01-11,20574.370172977448,6003.509654045105,14570.860518932343,3023,20755.75,-0.8738774894790721,-0.8738774894790691
52,2023-01-12,20785.97925043106,6003.509654045105,14782.469596385956,3023,20785.97925043106,0.0,1.0285081665904139
53,2023-01-13,20846.43919277191,6003.509654045105,14842.929538726807,3023,20846.43919277191,0.0,0.29086886700129266
54,2023-01-16,20785.97925043106,6003.509654045105,14782.469596385956,3023,20846.43919277191,-0.2900252737734419,-0.2900252737734421
55,2023-01-17,20302.299711704254,6003.509654045105,14298.79005765915,3023,20846.43919277191,-2.6102274639609773,-2.3269509360102747
56,2023-01-18,20241.839769363403,6003.509654045105,14238.330115318298,3023,20846.43919277191,-2.900252737734419,-0.2977984917934995
57,2023-01-19,20181.379827022552,6003.509654045105,14177.870172977448,3023,20846.43919277191,-3.190278011507861,-0.2986879800933817
58,2023-01-20,20392.990345954895,6003.509654045105,14389.48069190979,3023,20846.43919277191,-2.175186095926833,1.0485433639626507
59,2023-01-26,20725.51930809021,6003.509654045105,14722.009654045105,3023,20846.43919277191,-0.5800505475468838,1.630604224756449
60,2023-01-27,20846.43919277191,6003.509654045105,14842.929538726807,3023,20846.43919277191,0.0,0.5834347640905735
61,2023-01-30,20846.43919277191,6003.509654045105,14842.929538726807,3023,20846.43919277191,0.0,0.0
62,2023-01-31,20574.370172977448,6003.509654045105,14570.860518932343,3023,20846.43919277191,-1.3051102746065075,-1.3051102746065024
63,2023-02-01,20785.97925043106,6003.509654045105,14782.469596385956,3023,20846.43919277191,-0.2900252737734419,1.0285081665904139
64,2023-02-02,20725.51930809021,6003.509654045105,14722.009654045105,3023,20846.43919277191,-0.5800505475468838,-0.29086886700128156
65,2023-02-03,20544.139481067657,6003.509654045105,14540.629827022552,3023,20846.43919277191,-1.4501263688672095,-0.8751521461358602
66,2023-02-06,20332.528962135315,6003.509654045105,14329.01930809021,3023,20846.43919277191,-2.465218284448237,-1.0300286323861374
67,2023-02-07,20151.149135112762,6003.509654045105,14147.639481067657,3023,20846.43919277191,-3.335294105768563,-0.8920672256772955
68,2023-02-08,20332.528962135315,6003.509654045105,14329.01930809021,3023,20846.43919277191,-2.465218284448237,0.900096693277419
69,2023-02-09,20362.759654045105,6003.509654045105,14359.25,3023,20846.43919277191,-2.320202190187535,0.14868141570627547
70,2023-02-10,20241.839769363403,6003.509654045105,14238.330115318298,3023,20846.43919277191,-2.900252737734419,-0.5938285710585411
71,2023-02-13,20181.379827022552,6003.509654045105,14177.870172977448,3023,20846.43919277191,-3.190278011507861,-0.2986879800933817
72,2023-02-14,20241.839769363403,6003.509654045105,14238.330115318298,3023,20846.43919277191,-2.900252737734419,0.2995827979011434
73,2023-02-15,20120.9198846817,6003.509654045105,14117.410230636597,3023,20846.43919277191,-3.4803032852813027,-0.5973759601867634
74,2023-02-16,19969.76930809021,6003.509654045105,13966.259654045105,3023,20846.43919277191,-4.2053699270888885,-0.7512110651887505
75,2023-02-17,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
76,2023-02-20,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
77,2023-02-21,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
78,2023-02-22,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
79,2023-02-23,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
80,2023-02-24,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
81,2023-02-27,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
82,2023-02-28,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
83,2023-03-01,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
84,2023-03-02,19969.76930809021,19969.76930809021,0.0,0,20846.43919277191,-4.2053699270888885,0.0
