,Date,Action,Price,Shares,Capital,Position,Reason,Profit,Profit_pct
0,2025-06-19,BUY,91.19999694824219,109,10059.200332641602,109,"Conservative Entry: Trend, BB_oversold, ML_bullish",,
1,2025-10-24,SELL,103.0999984741211,109,21297.1001663208,0,End of Period,1297.1001663208008,13.04824772377174
