,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown,Daily_Return
35,2022-12-15,21121.999740600586,6093.999481201172,15028.000259399414,85,22116.499481201172,-4.496641710619268,-2.3576183714665744
36,2022-12-16,21045.498962402344,6093.999481201172,14951.499481201172,85,22116.499481201172,-4.842540835674149,-0.3621853003396902
37,2022-12-19,21291.999740600586,6093.999481201172,15198.000259399414,85,22116.499481201172,-3.7279848074574526,1.1712755237526684
38,2022-12-20,21011.499481201172,6093.999481201172,14917.5,85,22116.499481201172,-4.996269870551803,-1.3173974394924626
39,2022-12-21,20900.999221801758,6093.999481201172,14806.999740600586,85,22116.499481201172,-5.495898030484338,-0.5259037295185842
40,2022-12-22,21920.999221801758,6093.999481201172,15826.999740600586,85,22116.499481201172,-0.883956611513443,4.880149456854865
41,2022-12-23,21665.999221801758,6093.999481201172,15571.999740600586,85,22116.499481201172,-2.0369419662561667,-1.1632681403792366
42,2022-12-28,21750.999221801758,6093.999481201172,15656.999740600586,85,22116.499481201172,-1.6526135146752587,0.39231977777636207
43,2022-12-29,21716.999740600586,6093.999481201172,15623.000259399414,85,22116.499481201172,-1.8063425495529126,-0.15631227262007386
44,2022-12-30,20943.499221801758,6093.999481201172,14849.499740600586,85,22116.499481201172,-5.303733804693884,-3.5617282683516605
45,2023-01-03,21121.999740600586,6093.999481201172,15028.000259399414,85,22116.499481201172,-4.496641710619268,0.8522955830275514
46,2023-01-04,21504.499740600586,6093.999481201172,15410.500259399414,85,22116.499481201172,-2.7671636785051823,1.8109080801888222
47,2023-01-05,22311.999740600586,6093.999481201172,16218.000259399414,85,22311.999740600586,0.0,3.7550280626869714
48,2023-01-06,21623.499221801758,6093.999481201172,15529.499740600586,85,22311.999740600586,-3.085785795999186,-3.0857857959991852
49,2023-01-09,21445.0,6093.999481201172,15351.000518798828,85,22311.999740600586,-3.885800245071392,-0.8254872163418692
50,2023-01-10,21266.499481201172,6093.999481201172,15172.5,85,22311.999740600586,-4.685820507145952,-0.8323642751169369
51,2023-01-11,20883.999481201172,6093.999481201172,14790.0,85,22311.999740600586,-6.400144657589422,-1.7986034812081608
52,2023-01-12,20798.999481201172,6093.999481201172,14705.0,85,22311.999740600586,-6.781105579910193,-0.4070101614229271
53,2023-01-13,20645.999221801758,6093.999481201172,14551.999740600586,85,22311.999740600586,-7.466836402688052,-0.735613554573622
54,2023-01-16,20170.0,6093.999481201172,14076.000518798828,85,22311.999740600586,-9.600214079882956,-2.3055276554457715
55,2023-01-17,20101.999740600586,6093.999481201172,14008.000259399414,85,22311.999740600586,-9.904983980340043,-0.337135644022879
56,2023-01-18,20000.0,6093.999481201172,13906.000518798828,85,22311.999740600586,-10.362135924524498,-0.5074109139230232
57,2023-01-19,20000.0,20000.0,0.0,0,22311.999740600586,-10.362135924524498,0.0
58,2023-01-20,20000.0,20000.0,0.0,0,22311.999740600586,-10.362135924524498,0.0
59,2023-01-26,20000.0,20000.0,0.0,0,22311.999740600586,-10.362135924524498,0.0
60,2023-01-27,20000.0,20000.0,0.0,0,22311.999740600586,-10.362135924524498,0.0
61,2023-01-30,19888.00048828125,6008.00048828125,13880.0,80,22311.999740600586,-10.864105774922745,-0.55999755859375
62,2023-01-31,19976.0009765625,6008.00048828125,13968.00048828125,80,22311.999740600586,-10.469696984566236,0.4424803203977312
63,2023-02-01,20416.0009765625,6008.00048828125,14408.00048828125,80,22311.999740600586,-8.497663974905775,2.202643064126031
64,2023-02-02,20136.0009765625,6008.00048828125,14128.00048828125,80,22311.999740600586,-9.752594071962433,-1.3714732886300318
65,2023-02-03,19832.000732421875,6008.00048828125,13824.000244140625,80,22311.999740600586,-11.115090700121867,-1.5097349493301548
66,2023-02-06,19136.0009765625,6008.00048828125,13128.00048828125,80,22311.999740600586,-14.234487275736207,-3.5094782682290715
67,2023-02-07,19104.000244140625,6008.00048828125,13095.999755859375,80,22311.999740600586,-14.377911140893593,-0.16722789918891534
68,2023-02-08,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
69,2023-02-09,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
70,2023-02-10,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
71,2023-02-13,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
72,2023-02-14,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
73,2023-02-15,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
74,2023-02-16,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
75,2023-02-17,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
76,2023-02-20,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
77,2023-02-21,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
78,2023-02-22,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
79,2023-02-23,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
80,2023-02-24,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
81,2023-02-27,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
82,2023-02-28,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
83,2023-03-01,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
84,2023-03-02,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
85,2023-03-03,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
86,2023-03-06,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
87,2023-03-07,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
88,2023-03-08,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
89,2023-03-09,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
90,2023-03-10,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
91,2023-03-13,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
92,2023-03-14,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
93,2023-03-15,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
94,2023-03-16,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
95,2023-03-17,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
96,2023-03-20,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
97,2023-03-21,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
98,2023-03-22,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
99,2023-03-23,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
100,2023-03-24,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
101,2023-03-27,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
102,2023-03-28,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
103,2023-03-29,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
104,2023-03-30,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
105,2023-03-31,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
106,2023-04-03,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
107,2023-04-04,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
108,2023-04-06,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
109,2023-04-11,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
110,2023-04-12,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
111,2023-04-13,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
112,2023-04-14,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
113,2023-04-17,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
114,2023-04-18,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
115,2023-04-19,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
116,2023-04-20,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
117,2023-04-21,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
118,2023-04-24,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
119,2023-04-25,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
120,2023-04-26,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
121,2023-04-27,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
122,2023-04-28,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
123,2023-05-02,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
124,2023-05-03,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
125,2023-05-04,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
126,2023-05-05,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
127,2023-05-08,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
128,2023-05-09,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
129,2023-05-10,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
130,2023-05-11,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
131,2023-05-12,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
132,2023-05-15,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
133,2023-05-16,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
134,2023-05-17,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
135,2023-05-18,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
136,2023-05-19,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
137,2023-05-22,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
138,2023-05-23,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
139,2023-05-24,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
140,2023-05-25,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
141,2023-05-29,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
142,2023-05-30,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
143,2023-05-31,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
144,2023-06-01,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
145,2023-06-02,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
146,2023-06-05,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
147,2023-06-06,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
148,2023-06-07,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
149,2023-06-08,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
150,2023-06-09,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
151,2023-06-12,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
152,2023-06-13,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
153,2023-06-14,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
154,2023-06-15,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
155,2023-06-16,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
156,2023-06-19,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
157,2023-06-20,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
158,2023-06-21,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
159,2023-06-23,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
160,2023-06-26,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
161,2023-06-27,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
162,2023-06-28,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
163,2023-06-29,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
164,2023-06-30,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
165,2023-07-03,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
166,2023-07-04,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
167,2023-07-05,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
168,2023-07-06,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
169,2023-07-07,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
170,2023-07-10,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
171,2023-07-11,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
172,2023-07-12,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
173,2023-07-13,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
174,2023-07-14,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
175,2023-07-18,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
176,2023-07-19,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
177,2023-07-20,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
178,2023-07-21,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
179,2023-07-24,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
180,2023-07-25,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
181,2023-07-26,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
182,2023-07-27,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
183,2023-07-28,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
184,2023-07-31,19104.000244140625,19104.000244140625,0.0,0,22311.999740600586,-14.377911140893593,0.0
185,2023-08-01,19031.199966430664,5790.699966430664,13240.5,91,22311.999740600586,-14.70419421079471,-0.3810734756051426
186,2023-08-02,18594.399688720703,5790.699966430664,12803.699722290039,91,22311.999740600586,-16.66188640686948,-2.2951799071022183
187,2023-08-03,18548.899688720703,5790.699966430664,12758.199722290039,91,22311.999740600586,-16.865812547641188,-0.24469733232420632
188,2023-08-04,18894.699966430664,5790.699966430664,13104.0,91,22311.999740600586,-15.315972633109828,1.8642630210579991
189,2023-08-07,18958.399688720703,5790.699966430664,13167.699722290039,91,22311.999740600586,-15.030477280695825,0.33713010740161753
190,2023-08-08,18539.800521850586,5790.699966430664,12749.100555419922,91,22311.999740600586,-16.906594041796367,-2.207987877369011
191,2023-08-09,18612.599411010742,5790.699966430664,12821.899444580078,91,22311.999740600586,-16.580317195227185,0.3926627423761042
192,2023-08-10,18621.699966430664,5790.699966430664,12831.0,91,22311.999740600586,-16.53952947774007,0.04889459671355567
193,2023-08-11,18275.899688720703,5790.699966430664,12485.199722290039,91,22311.999740600586,-18.08936939227143,-1.8569748107494788
194,2023-08-14,18112.099411010742,5790.699966430664,12321.399444580078,91,22311.999740600586,-18.82350474371596,-0.8962638255836652
195,2023-08-15,17975.599411010742,5790.699966430664,12184.899444580078,91,22311.999740600586,-19.435283166031077,-0.7536398564432445
196,2023-08-16,17839.099411010742,5790.699966430664,12048.399444580078,91,22311.999740600586,-20.0470615883462,-0.7593627165299877
197,2023-08-17,17948.300521850586,5790.699966430664,12157.600555419922,91,22311.999740600586,-19.557633871828557,0.6121447519511047
198,2023-08-18,17611.599411010742,5790.699966430664,11820.899444580078,91,22311.999740600586,-21.066692292204735,-1.8759498172539413
199,2023-08-21,17347.699966430664,5790.699966430664,11557.0,91,22311.999740600586,-22.24946141934786,-1.4984411036233825
200,2023-08-22,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
201,2023-08-23,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
202,2023-08-24,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
203,2023-08-25,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
204,2023-08-28,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
205,2023-08-29,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
206,2023-08-30,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
207,2023-08-31,17347.699966430664,17347.699966430664,0.0,0,22311.999740600586,-22.24946141934786,0.0
208,2023-09-04,17742.49967956543,5268.699966430664,12473.799713134766,94,22311.999740600586,-20.480011268197316,2.2758043654129256
209,2023-09-05,17357.100540161133,5268.699966430664,12088.400573730469,94,22311.999740600586,-22.207329051833696,-2.1721806192177784
210,2023-09-06,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
211,2023-09-07,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
212,2023-09-11,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
213,2023-09-12,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
214,2023-09-13,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
215,2023-09-14,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
216,2023-09-15,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
217,2023-09-18,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
218,2023-09-19,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
219,2023-09-20,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
220,2023-09-21,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
221,2023-09-22,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
222,2023-09-25,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
223,2023-09-26,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
224,2023-09-27,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
225,2023-09-28,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
226,2023-09-29,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
227,2023-10-03,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
228,2023-10-04,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
229,2023-10-05,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
230,2023-10-06,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
231,2023-10-09,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
232,2023-10-10,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
233,2023-10-11,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
234,2023-10-12,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
235,2023-10-13,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
236,2023-10-16,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
237,2023-10-17,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
238,2023-10-18,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
239,2023-10-19,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
240,2023-10-20,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
241,2023-10-24,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
242,2023-10-25,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
243,2023-10-26,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
244,2023-10-27,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
245,2023-10-30,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
246,2023-10-31,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
247,2023-11-01,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
248,2023-11-02,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
249,2023-11-03,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
250,2023-11-06,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
251,2023-11-07,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
252,2023-11-08,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
253,2023-11-09,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
254,2023-11-10,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
255,2023-11-13,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
256,2023-11-14,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
257,2023-11-15,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
258,2023-11-16,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
259,2023-11-17,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
260,2023-11-20,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
261,2023-11-21,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
262,2023-11-22,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
263,2023-11-23,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
264,2023-11-24,17357.100540161133,17357.100540161133,0.0,0,22311.999740600586,-22.207329051833696,0.0
